article_id,batch_id,category,status,primary_keyword,secondary_keywords,search_intent,working_title,slug,output_path,parent_hub,local_scope,requires_sources,source_policy,internal_link_targets,commercial_link_target,agent_retrieval,author,score,quality_status,repair_attempts,published_date,last_checked,notes
BA-0001,B01,APP,PUBLISHED,app thuê xe máy là gì,App & Ứng dụng; app thuê xe máy là gì,informational-product,App Thuê xe Máy là gì,app-thue-xe-may-la-gi,blog/app/app-thue-xe-may-la-gi/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,2026-09-26,2026-09-26,pilot/fixture
BA-1840,B37,LOCAL,PLANNED,cà phê phố cổ mùa thu,Địa phương / du lịch; cà phê phố cổ mùa thu,local-informational,cà Phê Phố cổ Mùa Thu,ca-phe-pho-co-mua-thu,blog/dia-phuong/ca-phe-pho-co-mua-thu/index.html,blog/dia-phuong/,Phố cổ,no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1841,B37,APP,PLANNED,kịch bản dùng app thuê xe cho người mới câu hỏi thường gặp,App & Ứng dụng; kịch bản dùng app thuê xe cho người mới câu hỏi thường gặp,informational-product,Kịch Bản Dùng App Thuê xe Cho Người Mới Câu Hỏi Thường Gặp,kich-ban-dung-app-thue-xe-cho-nguoi-moi-cau-hoi-thuong-gap,blog/app/kich-ban-dung-app-thue-xe-cho-nguoi-moi-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1842,B37,RENT,PLANNED,đặt xe trước hay đến trực tiếp cuối tuần,Thuê xe máy; đặt xe trước hay đến trực tiếp cuối tuần,commercial-informational,Đặt xe Trước Hay Đến Trực Tiếp Cuối Tuần,dat-xe-truoc-hay-den-truc-tiep-cuoi-tuan,blog/thue-xe/dat-xe-truoc-hay-den-truc-tiep-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1843,B37,LOCAL,PLANNED,cà phê trứng và xe máy mùa thu,Địa phương / du lịch; cà phê trứng và xe máy mùa thu,local-informational,cà Phê Trứng và xe Máy Mùa Thu,ca-phe-trung-va-xe-may-mua-thu,blog/dia-phuong/ca-phe-trung-va-xe-may-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1844,B37,APP,PLANNED,so sánh ứng dụng thuê xe máy điện và xe xăng câu hỏi thường gặp,App & Ứng dụng; so sánh ứng dụng thuê xe máy điện và xe xăng câu hỏi thường gặp,informational-product,so Sánh Ứng Dụng Thuê xe Máy Điện và xe Xăng Câu Hỏi Thường Gặp,so-sanh-ung-dung-thue-xe-may-dien-va-xe-xang-cau-hoi-thuong-gap,blog/app/so-sanh-ung-dung-thue-xe-may-dien-va-xe-xang-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1845,B37,RENT,PLANNED,liên hệ đặt xe nhanh cuối tuần,Thuê xe máy; liên hệ đặt xe nhanh cuối tuần,commercial-informational,Liên hệ Đặt xe Nhanh Cuối Tuần,lien-he-dat-xe-nhanh-cuoi-tuan,blog/thue-xe/lien-he-dat-xe-nhanh-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1846,B37,LOCAL,PLANNED,bánh cuốn và hành trình mùa thu,Địa phương / du lịch; bánh cuốn và hành trình mùa thu,local-informational,Bánh Cuốn và Hành Trình Mùa Thu,banh-cuon-va-hanh-trinh-mua-thu,blog/dia-phuong/banh-cuon-va-hanh-trinh-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1847,B37,APP,PLANNED,ứng dụng thuê xe không cần tải câu hỏi thường gặp,App & Ứng dụng; ứng dụng thuê xe không cần tải câu hỏi thường gặp,informational-product,Ứng Dụng Thuê xe Không Cần Tải Câu Hỏi Thường Gặp,ung-dung-thue-xe-khong-can-tai-cau-hoi-thuong-gap,blog/app/ung-dung-thue-xe-khong-can-tai-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1848,B37,RENT,PLANNED,xác nhận giá trước khi đặt cuối tuần,Thuê xe máy; xác nhận giá trước khi đặt cuối tuần,commercial-informational,Xác Nhận Giá Trước Khi Đặt Cuối Tuần,xac-nhan-gia-truoc-khi-dat-cuoi-tuan,blog/thue-xe/xac-nhan-gia-truoc-khi-dat-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1849,B37,LOCAL,PLANNED,phở bò và hành trình sáng mùa thu,Địa phương / du lịch; phở bò và hành trình sáng mùa thu,local-informational,Phở bò và Hành Trình Sáng Mùa Thu,pho-bo-va-hanh-trinh-sang-mua-thu,blog/dia-phuong/pho-bo-va-hanh-trinh-sang-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1850,B37,APP,PLANNED,rental assistant là gì câu hỏi thường gặp,App & Ứng dụng; rental assistant là gì câu hỏi thường gặp,informational-product,Rental Assistant là gì Câu Hỏi Thường Gặp,rental-assistant-la-gi-cau-hoi-thuong-gap,blog/app/rental-assistant-la-gi-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1851,B38,RENT,PLANNED,xe thuê có bảo hiểm không cuối tuần,Thuê xe máy; xe thuê có bảo hiểm không cuối tuần,commercial-informational,xe Thuê có Bảo Hiểm Không Cuối Tuần,xe-thue-co-bao-hiem-khong-cuoi-tuan,blog/thue-xe/xe-thue-co-bao-hiem-khong-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1852,B38,LOCAL,PLANNED,chợ hoa quận tám mùa thu,Địa phương / du lịch; chợ hoa quận tám mùa thu,local-informational,Chợ Hoa Quận Tám Mùa Thu,cho-hoa-quan-tam-mua-thu,blog/dia-phuong/cho-hoa-quan-tam-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1853,B38,APP,PLANNED,agent chọn xe giúp bạn câu hỏi thường gặp,App & Ứng dụng; agent chọn xe giúp bạn câu hỏi thường gặp,informational-product,Agent Chọn xe Giúp Bạn Câu Hỏi Thường Gặp,agent-chon-xe-giup-ban-cau-hoi-thuong-gap,blog/app/agent-chon-xe-giup-ban-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1854,B38,RENT,PLANNED,hỏng xe giữa đường khi thuê cuối tuần,Thuê xe máy; hỏng xe giữa đường khi thuê cuối tuần,commercial-informational,Hỏng xe Giữa Đường Khi Thuê Cuối Tuần,hong-xe-giua-duong-khi-thue-cuoi-tuan,blog/thue-xe/hong-xe-giua-duong-khi-thue-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1855,B38,LOCAL,PLANNED,chùa một cột hà nội mùa thu,Địa phương / du lịch; chùa một cột hà nội mùa thu,local-informational,Chùa Một Cột hà Nội Mùa Thu,chua-mot-cot-ha-noi-mua-thu,blog/dia-phuong/chua-mot-cot-ha-noi-mua-thu/index.html,blog/dia-phuong/,hà Nội,no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1856,B38,APP,PLANNED,đặt cọc và ứng dụng thuê xe câu hỏi thường gặp,App & Ứng dụng; đặt cọc và ứng dụng thuê xe câu hỏi thường gặp,informational-product,Đặt Cọc và Ứng Dụng Thuê xe Câu Hỏi Thường Gặp,dat-coc-va-ung-dung-thue-xe-cau-hoi-thuong-gap,blog/app/dat-coc-va-ung-dung-thue-xe-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1857,B38,RENT,PLANNED,hỗ trợ khi xe thuê gặp sự cố cuối tuần,Thuê xe máy; hỗ trợ khi xe thuê gặp sự cố cuối tuần,commercial-informational,hỗ Trợ Khi xe Thuê Gặp sự cố Cuối Tuần,ho-tro-khi-xe-thue-gap-su-co-cuoi-tuan,blog/thue-xe/ho-tro-khi-xe-thue-gap-su-co-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1858,B38,LOCAL,PLANNED,cầu nhật tân hoàng hôn mùa thu,Địa phương / du lịch; cầu nhật tân hoàng hôn mùa thu,local-informational,Cầu Nhật Tân Hoàng Hôn Mùa Thu,cau-nhat-tan-hoang-hon-mua-thu,blog/dia-phuong/cau-nhat-tan-hoang-hon-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1859,B38,APP,PLANNED,nhận xe khi đặt qua ứng dụng câu hỏi thường gặp,App & Ứng dụng; nhận xe khi đặt qua ứng dụng câu hỏi thường gặp,informational-product,Nhận xe Khi Đặt Qua Ứng Dụng Câu Hỏi Thường Gặp,nhan-xe-khi-dat-qua-ung-dung-cau-hoi-thuong-gap,blog/app/nhan-xe-khi-dat-qua-ung-dung-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1860,B38,RENT,PLANNED,thuê xe giao tận nơi cuối tuần,Thuê xe máy; thuê xe giao tận nơi cuối tuần,commercial-informational,Thuê xe Giao Tận Nơi Cuối Tuần,thue-xe-giao-tan-noi-cuoi-tuan,blog/thue-xe/thue-xe-giao-tan-noi-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1861,B38,LOCAL,PLANNED,đường 5 và ngoại ô mùa thu,Địa phương / du lịch; đường 5 và ngoại ô mùa thu,local-informational,Đường 5 và Ngoại ô Mùa Thu,duong-5-va-ngoai-o-mua-thu,blog/dia-phuong/duong-5-va-ngoai-o-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1862,B38,APP,PLANNED,hủy lịch thuê xe qua app câu hỏi thường gặp,App & Ứng dụng; hủy lịch thuê xe qua app câu hỏi thường gặp,informational-product,Hủy Lịch Thuê xe Qua App Câu Hỏi Thường Gặp,huy-lich-thue-xe-qua-app-cau-hoi-thuong-gap,blog/app/huy-lich-thue-xe-qua-app-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1863,B38,RENT,PLANNED,phí giao xe thuê cuối tuần,Thuê xe máy; phí giao xe thuê cuối tuần,commercial-informational,Phí Giao xe Thuê Cuối Tuần,phi-giao-xe-thue-cuoi-tuan,blog/thue-xe/phi-giao-xe-thue-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1864,B38,LOCAL,PLANNED,soc son và co loa mùa thu,Địa phương / du lịch; soc son và co loa mùa thu,local-informational,Soc Son và co Loa Mùa Thu,soc-son-va-co-loa-mua-thu,blog/dia-phuong/soc-son-va-co-loa-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1865,B38,APP,PLANNED,app thuê xe cho người nước ngoài câu hỏi thường gặp,App & Ứng dụng; app thuê xe cho người nước ngoài câu hỏi thường gặp,informational-product,App Thuê xe Cho Người Nước Ngoài Câu Hỏi Thường Gặp,app-thue-xe-cho-nguoi-nuoc-ngoai-cau-hoi-thuong-gap,blog/app/app-thue-xe-cho-nguoi-nuoc-ngoai-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1866,B38,RENT,PLANNED,thuê xe ở ga tàu sân bay cuối tuần,Thuê xe máy; thuê xe ở ga tàu sân bay cuối tuần,commercial-informational,Thuê xe ở ga Tàu Sân Bay Cuối Tuần,thue-xe-o-ga-tau-san-bay-cuoi-tuan,blog/thue-xe/thue-xe-o-ga-tau-san-bay-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1867,B38,LOCAL,PLANNED,ba vì cuối tuần mùa thu,Địa phương / du lịch; ba vì cuối tuần mùa thu,local-informational,ba vì Cuối Tuần Mùa Thu,ba-vi-cuoi-tuan-mua-thu,blog/dia-phuong/ba-vi-cuoi-tuan-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1868,B38,APP,PLANNED,ứng dụng thuê xe tiếng Anh câu hỏi thường gặp,App & Ứng dụng; ứng dụng thuê xe tiếng Anh câu hỏi thường gặp,informational-product,Ứng Dụng Thuê xe Tiếng Anh Câu Hỏi Thường Gặp,ung-dung-thue-xe-tieng-anh-cau-hoi-thuong-gap,blog/app/ung-dung-thue-xe-tieng-anh-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1869,B38,RENT,PLANNED,so sánh thuê xe máy và taxi cuối tuần,Thuê xe máy; so sánh thuê xe máy và taxi cuối tuần,commercial-informational,so Sánh Thuê xe Máy và Taxi Cuối Tuần,so-sanh-thue-xe-may-va-taxi-cuoi-tuan,blog/thue-xe/so-sanh-thue-xe-may-va-taxi-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1870,B38,LOCAL,PLANNED,thạch thất và sơn tây mùa thu,Địa phương / du lịch; thạch thất và sơn tây mùa thu,local-informational,Thạch Thất và Sơn Tây Mùa Thu,thach-that-va-son-tay-mua-thu,blog/dia-phuong/thach-that-va-son-tay-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1871,B38,APP,PLANNED,kết nối Zalo với ứng dụng thuê xe câu hỏi thường gặp,App & Ứng dụng; kết nối Zalo với ứng dụng thuê xe câu hỏi thường gặp,informational-product,Kết Nối Zalo Với Ứng Dụng Thuê xe Câu Hỏi Thường Gặp,ket-noi-zalo-voi-ung-dung-thue-xe-cau-hoi-thuong-gap,blog/app/ket-noi-zalo-voi-ung-dung-thue-xe-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1872,B38,RENT,PLANNED,thuê xe máy hay đi grab cuối tuần,Thuê xe máy; thuê xe máy hay đi grab cuối tuần,commercial-informational,Thuê xe Máy Hay đi Grab Cuối Tuần,thue-xe-may-hay-di-grab-cuoi-tuan,blog/thue-xe/thue-xe-may-hay-di-grab-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1873,B38,LOCAL,PLANNED,hòa bình đường trường mùa thu,Địa phương / du lịch; hòa bình đường trường mùa thu,local-informational,Hòa Bình Đường Trường Mùa Thu,hoa-binh-duong-truong-mua-thu,blog/dia-phuong/hoa-binh-duong-truong-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1874,B38,APP,PLANNED,gọi điện từ ứng dụng thuê xe câu hỏi thường gặp,App & Ứng dụng; gọi điện từ ứng dụng thuê xe câu hỏi thường gặp,informational-product,Gọi Điện từ Ứng Dụng Thuê xe Câu Hỏi Thường Gặp,goi-dien-tu-ung-dung-thue-xe-cau-hoi-thuong-gap,blog/app/goi-dien-tu-ung-dung-thue-xe-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1875,B38,RENT,PLANNED,khoảng chi phí đi lại khi thuê xe cuối tuần,Thuê xe máy; khoảng chi phí đi lại khi thuê xe cuối tuần,commercial-informational,Khoảng Chi Phí đi Lại Khi Thuê xe Cuối Tuần,khoang-chi-phi-di-lai-khi-thue-xe-cuoi-tuan,blog/thue-xe/khoang-chi-phi-di-lai-khi-thue-xe-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1876,B38,LOCAL,PLANNED,tam đảo bằng xe máy mùa thu,Địa phương / du lịch; tam đảo bằng xe máy mùa thu,local-informational,Tam Đảo Bằng xe Máy Mùa Thu,tam-dao-bang-xe-may-mua-thu,blog/dia-phuong/tam-dao-bang-xe-may-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1877,B38,APP,PLANNED,kinh nghiệm dùng trợ lý thuê xe lần đầu câu hỏi thường gặp,App & Ứng dụng; kinh nghiệm dùng trợ lý thuê xe lần đầu câu hỏi thường gặp,informational-product,Kinh Nghiệm Dùng Trợ lý Thuê xe Lần Đầu Câu Hỏi Thường Gặp,kinh-nghiem-dung-tro-ly-thue-xe-lan-dau-cau-hoi-thuong-gap,blog/app/kinh-nghiem-dung-tro-ly-thue-xe-lan-dau-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1878,B38,RENT,PLANNED,bảng giá thuê xe tham khảo cuối tuần,Thuê xe máy; bảng giá thuê xe tham khảo cuối tuần,commercial-informational,Bảng Giá Thuê xe Tham Khảo Cuối Tuần,bang-gia-thue-xe-tham-khao-cuoi-tuan,blog/thue-xe/bang-gia-thue-xe-tham-khao-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1879,B38,LOCAL,PLANNED,mộc châu hành trình dài mùa thu,Địa phương / du lịch; mộc châu hành trình dài mùa thu,local-informational,Mộc Châu Hành Trình Dài Mùa Thu,moc-chau-hanh-trinh-dai-mua-thu,blog/dia-phuong/moc-chau-hanh-trinh-dai-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1880,B38,APP,PLANNED,ứng dụng thuê xe trên điện thoại cũ câu hỏi thường gặp,App & Ứng dụng; ứng dụng thuê xe trên điện thoại cũ câu hỏi thường gặp,informational-product,Ứng Dụng Thuê xe Trên Điện Thoại cũ Câu Hỏi Thường Gặp,ung-dung-thue-xe-tren-dien-thoai-cu-cau-hoi-thuong-gap,blog/app/ung-dung-thue-xe-tren-dien-thoai-cu-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1881,B38,RENT,PLANNED,cách đọc bảng giá thuê xe cuối tuần,Thuê xe máy; cách đọc bảng giá thuê xe cuối tuần,commercial-informational,Cách Đọc Bảng Giá Thuê xe Cuối Tuần,cach-doc-bang-gia-thue-xe-cuoi-tuan,blog/thue-xe/cach-doc-bang-gia-thue-xe-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1882,B38,LOCAL,PLANNED,ninh bình cuối tuần xe máy mùa thu,Địa phương / du lịch; ninh bình cuối tuần xe máy mùa thu,local-informational,Ninh Bình Cuối Tuần xe Máy Mùa Thu,ninh-binh-cuoi-tuan-xe-may-mua-thu,blog/dia-phuong/ninh-binh-cuoi-tuan-xe-may-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1883,B38,APP,PLANNED,app thuê xe không cần tài khoản câu hỏi thường gặp,App & Ứng dụng; app thuê xe không cần tài khoản câu hỏi thường gặp,informational-product,App Thuê xe Không Cần Tài Khoản Câu Hỏi Thường Gặp,app-thue-xe-khong-can-tai-khoan-cau-hoi-thuong-gap,blog/app/app-thue-xe-khong-can-tai-khoan-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1884,B38,RENT,PLANNED,giá thuê thay đổi theo mùa không cuối tuần,Thuê xe máy; giá thuê thay đổi theo mùa không cuối tuần,commercial-informational,Giá Thuê Thay Đổi Theo Mùa Không Cuối Tuần,gia-thue-thay-doi-theo-mua-khong-cuoi-tuan,blog/thue-xe/gia-thue-thay-doi-theo-mua-khong-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1885,B38,LOCAL,PLANNED,hạ long đường quốc lộ mùa thu,Địa phương / du lịch; hạ long đường quốc lộ mùa thu,local-informational,hạ Long Đường Quốc lộ Mùa Thu,ha-long-duong-quoc-lo-mua-thu,blog/dia-phuong/ha-long-duong-quoc-lo-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1886,B38,APP,PLANNED,trợ lý ảo tư vấn thuê xe máy câu hỏi thường gặp,App & Ứng dụng; trợ lý ảo tư vấn thuê xe máy câu hỏi thường gặp,informational-product,Trợ lý ảo tư Vấn Thuê xe Máy Câu Hỏi Thường Gặp,tro-ly-ao-tu-van-thue-xe-may-cau-hoi-thuong-gap,blog/app/tro-ly-ao-tu-van-thue-xe-may-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1887,B38,RENT,PLANNED,thuê xe cho công việc giao hàng cuối tuần,Thuê xe máy; thuê xe cho công việc giao hàng cuối tuần,commercial-informational,Thuê xe Cho Công Việc Giao Hàng Cuối Tuần,thue-xe-cho-cong-viec-giao-hang-cuoi-tuan,blog/thue-xe/thue-xe-cho-cong-viec-giao-hang-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1888,B38,LOCAL,PLANNED,cửa lò ven biển mùa thu,Địa phương / du lịch; cửa lò ven biển mùa thu,local-informational,Cửa lò Ven Biển Mùa Thu,cua-lo-ven-bien-mua-thu,blog/dia-phuong/cua-lo-ven-bien-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1889,B38,APP,PLANNED,cách ứng dụng hiểu câu hỏi về giá xe câu hỏi thường gặp,App & Ứng dụng; cách ứng dụng hiểu câu hỏi về giá xe câu hỏi thường gặp,informational-product,Cách Ứng Dụng Hiểu Câu Hỏi về Giá xe Câu Hỏi Thường Gặp,cach-ung-dung-hieu-cau-hoi-ve-gia-xe-cau-hoi-thuong-gap,blog/app/cach-ung-dung-hieu-cau-hoi-ve-gia-xe-cau-hoi-thuong-gap/index.html,blog/app/,,no,no-external,blog/app/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1890,B38,RENT,PLANNED,thuê xe chạy dịch vụ cuối tuần,Thuê xe máy; thuê xe chạy dịch vụ cuối tuần,commercial-informational,Thuê xe Chạy Dịch vụ Cuối Tuần,thue-xe-chay-dich-vu-cuoi-tuan,blog/thue-xe/thue-xe-chay-dich-vu-cuoi-tuan/index.html,blog/thue-xe/,,no,no-external,blog/thue-xe/; /,none,yes,MotoAI Editorial,,,0,,,
BA-1891,B38,LOCAL,PLANNED,thanh hóa và xe đường dài mùa thu,Địa phương / du lịch; thanh hóa và xe đường dài mùa thu,local-informational,Thanh Hóa và xe Đường Dài Mùa Thu,thanh-hoa-va-xe-duong-dai-mua-thu,blog/dia-phuong/thanh-hoa-va-xe-duong-dai-mua-thu/index.html,blog/dia-phuong/,Hà Nội (khu vực),no,no-external,blog/dia-phuong/; /,none,yes,MotoAI Editorial,,,0,,,
